"replicate","method","c1","c2","n_optima","empty_middle","BA_boot","BA_original","optimism"
777,"Youden",-2.87671821305,0.806701031,1,FALSE,0.717534145441122,0.63364094992002,0.0838931955211025
777,"Distance",-1.4742268041,0.806701031,1,FALSE,0.715122431401501,0.691522086870924,0.023600344530577
778,"Youden",-0.07817869415,1.47895189,2,FALSE,0.697231450719823,0.66442721791559,0.0328042328042328
778,"Distance",-0.07817869415,2.681701031,2,FALSE,0.688002953119232,0.647815922234527,0.0401870308847053
779,"Youden",-1.6825601375,1.219072165,1,FALSE,0.700283007259751,0.683745539559493,0.0165374677002584
779,"Distance",-1.6825601375,1.219072165,1,FALSE,0.700283007259751,0.683745539559493,0.0165374677002584
780,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.70463885812723,0.697231450719823,0.00740740740740742
780,"Distance",-1.63101374575,3.0382302405,1,FALSE,0.674541651285837,0.635019072228375,0.0395225790574628
781,"Youden",-1.63101374575,0.858247423,1,FALSE,0.769804355850867,0.691866617448013,0.0779377384028547
781,"Distance",-1.63101374575,0.858247423,1,FALSE,0.769804355850867,0.691866617448013,0.0779377384028547
782,"Youden",-0.07817869415,0.858247423,2,FALSE,0.696148640334687,0.680669373692629,0.0154792666420573
782,"Distance",-1.4742268041,0.858247423,1,FALSE,0.677371723883352,0.691522086870924,-0.0141503629875723
783,"Youden",-0.32946735395,1.47895189,1,FALSE,0.727181001599606,0.672523686477175,0.0546573151224313
783,"Distance",-1.57731958765,1.47895189,1,FALSE,0.715122431401501,0.667872523686477,0.0472499077150239
784,"Youden",-1.63101374575,1.219072165,1,FALSE,0.684803740617694,0.683745539559493,0.00105820105820109
784,"Distance",-1.63101374575,1.219072165,1,FALSE,0.684803740617694,0.683745539559493,0.00105820105820109
785,"Youden",-0.64518900345,1.0622852235,1,FALSE,0.719773594192199,0.680989294942783,0.0387842992494155
785,"Distance",-1.63101374575,1.0622852235,1,FALSE,0.685148271194783,0.675993601574997,0.00915466961978595
786,"Youden",-1.6202749141,0.609106529,1,FALSE,0.822345268856897,0.692235757352036,0.13010951150486
786,"Distance",-1.6202749141,0.858247423,1,FALSE,0.806103113079857,0.691866617448013,0.114236495631844
787,"Youden",-1.4742268041,0.858247423,1,FALSE,0.691177556293835,0.691522086870924,-0.00034453057708872
787,"Distance",-1.4742268041,2.5206185565,1,FALSE,0.681949058693245,0.666789713301341,0.0151593453919036
788,"Youden",-0.32946735395,0.858247423,1,FALSE,0.741971207087486,0.688765842254214,0.0532053648332719
788,"Distance",-1.3711340206,0.858247423,1,FALSE,0.729223575735204,0.683425618309339,0.0457979574258645
789,"Youden",-0.2328178694,0.6112542955,1,FALSE,0.704294327550142,0.681383044173742,0.0229112833763997
789,"Distance",-1.63101374575,1.219072165,1,FALSE,0.669988925802879,0.683745539559493,-0.0137566137566137
790,"Youden",-1.63101374575,1.219072165,1,FALSE,0.72218530823182,0.683745539559493,0.0384397686723268
790,"Distance",-1.63101374575,1.219072165,1,FALSE,0.72218530823182,0.683745539559493,0.0384397686723268
791,"Youden",-1.4742268041,0.1902920965,1,FALSE,0.653845207333579,0.645748738771995,0.00809646856158486
791,"Distance",-1.4742268041,0.609106529,1,FALSE,0.652737787621509,0.691891226774948,-0.0391534391534392
792,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.682785775809032,0.696886920142734,-0.0141011443337026
792,"Distance",-1.4742268041,2.5206185565,1,FALSE,0.614987080103359,0.666789713301341,-0.0518026331979821
793,"Youden",-1.4742268041,0.1323024055,1,FALSE,0.738821213239818,0.66162175464501,0.0771994585948074
793,"Distance",-1.4742268041,0.6112542955,1,FALSE,0.705967761781715,0.691891226774948,0.0140765350067675
794,"Youden",-0.69029209625,0.806701031,2,FALSE,0.774800049218654,0.696862310815799,0.0779377384028547
794,"Distance",-1.01030927835,1.47895189,1,FALSE,0.744062999876953,0.67390180878553,0.0701611910914236
795,"Youden",-1.63101374575,2.7246563575,1,FALSE,0.720708748615725,0.65901316598991,0.0616955826258151
795,"Distance",-1.63101374575,2.7246563575,1,FALSE,0.720708748615725,0.65901316598991,0.0616955826258151
796,"Youden",-1.4742268041,2.058848797,1,FALSE,0.753193060169804,0.674910791189861,0.0782822689799434
796,"Distance",-1.4742268041,2.058848797,1,FALSE,0.753193060169804,0.674910791189861,0.0782822689799434
797,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.690808416389812,0.691891226774948,-0.00108281038513602
797,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.683745539559493,0.692235757352036,-0.00849021779254344
798,"Youden",-1.63101374575,0.858247423,1,FALSE,0.731020056601452,0.691866617448013,0.0391534391534392
798,"Distance",-1.63101374575,1.219072165,1,FALSE,0.714777900824412,0.683745539559493,0.0310323612649194
799,"Youden",-0.6387457045,0.858247423,1,FALSE,0.744112218530823,0.696862310815799,0.047249907715024
799,"Distance",-1.4742268041,1.7968213055,1,FALSE,0.707001353512981,0.659406915220869,0.0475944382921127
800,"Youden",-1.57731958765,2.681701031,1,FALSE,0.714359542266519,0.651261228005414,0.0630983142611049
800,"Distance",-1.57731958765,1.47895189,1,FALSE,0.70734588409007,0.667872523686477,0.0394733604035929
801,"Youden",-1.63101374575,0.806701031,1,FALSE,0.769090685369755,0.691866617448013,0.0772240679217423
801,"Distance",-1.63101374575,2.058848797,1,FALSE,0.760231327673188,0.67525532176695,0.0849760059062384
802,"Youden",-0.69029209625,2.058848797,2,FALSE,0.726418112464624,0.680251015134736,0.046167097329888
802,"Distance",-1.63101374575,2.058848797,1,FALSE,0.691448258890119,0.67525532176695,0.0161929371231697
803,"Youden",-0.6387457045,1.219072165,1,FALSE,0.751519625938231,0.68874123292728,0.0627783930109511
803,"Distance",-1.3711340206,2.681701031,1,FALSE,0.690414667158853,0.650572166851237,0.0398425003076166
804,"Youden",-1.01030927835,0.858247423,1,FALSE,0.704614248800295,0.690143964562569,0.0144702842377261
804,"Distance",-1.63101374575,2.058848797,1,FALSE,0.67385259013166,0.67525532176695,-0.00140273163528981
805,"Youden",-1.6825601375,0.806701031,1,FALSE,0.707370493417005,0.691866617448013,0.0155038759689922
805,"Distance",-1.6825601375,1.3737113405,1,FALSE,0.707001353512981,0.675624461670973,0.0313768918420082
806,"Youden",-1.63101374575,2.058848797,1,FALSE,0.690759197735942,0.67525532176695,0.0155038759689923
806,"Distance",-1.63101374575,2.058848797,1,FALSE,0.690759197735942,0.67525532176695,0.0155038759689923
807,"Youden",-0.3316151203,1.0622852235,1,FALSE,0.742684877568598,0.680644764365695,0.0620401132029038
807,"Distance",-1.01030927835,1.0622852235,1,FALSE,0.736655592469546,0.674270948689553,0.0623846437799925
808,"Youden",-1.220790378,2.7246563575,1,FALSE,0.711923218899963,0.650227636274148,0.0616955826258152
808,"Distance",-1.57731958765,2.7246563575,1,FALSE,0.705549403223822,0.651261228005414,0.0542881752184078
809,"Youden",-0.6967353952,0.858247423,2,FALSE,0.69796973052787,0.696862310815799,0.00110741971207085
809,"Distance",-2.36125429555,2.681701031,1,FALSE,0.64562569213732,0.615257782699643,0.0303679094376769
810,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.703580657069029,0.696886920142734,0.00669373692629505
810,"Distance",-1.4742268041,2.058848797,1,FALSE,0.659726836471022,0.674910791189861,-0.0151839547188385
811,"Youden",-0.6387457045,1.219072165,1,FALSE,0.775119970468808,0.68874123292728,0.0863787375415281
811,"Distance",-1.05970790375,1.219072165,1,FALSE,0.753931339977852,0.682022886674049,0.0719084533038021
812,"Youden",-0.3316151203,0.858247423,1,FALSE,0.695754891103728,0.69651778023871,-0.000762889134982125
812,"Distance",-0.6387457045,0.858247423,1,FALSE,0.681284606866002,0.696862310815799,-0.015577703949797
813,"Youden",-1.63101374575,1.219072165,1,FALSE,0.690094745908699,0.683745539559493,0.00634920634920633
813,"Distance",-1.63101374575,1.219072165,1,FALSE,0.690094745908699,0.683745539559493,0.00634920634920633
814,"Youden",-0.69029209625,2.681701031,2,FALSE,0.693564661006521,0.664008859357697,0.0295558016488249
814,"Distance",-0.69029209625,0.858247423,2,FALSE,0.671416266765104,0.696862310815799,-0.0254460440506952
815,"Youden",-0.2328178694,1.219072165,1,FALSE,0.735991140642303,0.672892826381199,0.0630983142611049
815,"Distance",-1.4656357388,1.219072165,1,FALSE,0.732029039005783,0.675649070997908,0.056379968007875
816,"Youden",-1.63101374575,2.058848797,1,FALSE,0.752134859111603,0.67525532176695,0.0768795373446536
816,"Distance",-1.63101374575,2.058848797,1,FALSE,0.752134859111603,0.67525532176695,0.0768795373446536
817,"Youden",-0.3316151203,0.609106529,1,FALSE,0.758951642672573,0.696886920142734,0.0620647225298387
817,"Distance",-1.63101374575,0.858247423,1,FALSE,0.732053648332718,0.691866617448013,0.0401870308847053
818,"Youden",-1.220790378,2.681701031,1,FALSE,0.734834502276363,0.650227636274148,0.0846068660022148
818,"Distance",-1.4742268041,2.681701031,1,FALSE,0.728116156023133,0.658668635412822,0.0694475206103112
819,"Youden",-0.69029209625,0.5597079035,2,FALSE,0.743423157376646,0.673975636766334,0.0694475206103112
819,"Distance",-1.4742268041,0.858247423,1,FALSE,0.722554448135843,0.691522086870924,0.0310323612649194
820,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.720142734096223,0.696886920142734,0.0232558139534884
820,"Distance",-1.68685567015,0.6112542955,1,FALSE,0.685172880521718,0.677420942537222,0.00775193798449614
821,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.761683277962348,0.692235757352036,0.0694475206103112
821,"Distance",-2.36125429555,0.6112542955,1,FALSE,0.754964931709118,0.648480374061769,0.106484557647348
822,"Youden",-0.3316151203,2.681701031,1,FALSE,0.710569705918543,0.663664328780608,0.0469053771379352
822,"Distance",-1.63101374575,2.681701031,1,FALSE,0.706952134859112,0.65901316598991,0.0479389688692013
823,"Youden",-0.32946735395,0.1323024055,1,FALSE,0.689528731389196,0.658865510028301,0.0306632213608957
823,"Distance",-1.57731958765,0.858247423,1,FALSE,0.682318198597268,0.684114679463517,-0.00179648086624828
824,"Youden",-0.6387457045,0.858247423,1,FALSE,0.743398548049711,0.696862310815799,0.0465362372339116
824,"Distance",-1.56872852235,0.858247423,1,FALSE,0.729961855543251,0.684114679463517,0.0458471760797342
825,"Youden",-1.01030927835,0.806701031,1,FALSE,0.721889996308601,0.690143964562569,0.0317460317460317
825,"Distance",-1.4742268041,2.058848797,1,FALSE,0.706656822935893,0.674910791189861,0.0317460317460317
826,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.75292235757352,0.697231450719823,0.0556909068536975
826,"Distance",-1.220790378,0.806701031,1,FALSE,0.731709117755629,0.683081087732251,0.0486280300233788
827,"Youden",-0.64518900345,0.858247423,1,FALSE,0.721963824289406,0.696862310815799,0.0251015134736065
827,"Distance",-1.4742268041,2.058848797,1,FALSE,0.708477913129076,0.674910791189861,0.033567121939215
828,"Youden",-1.63101374575,0.7573024055,1,FALSE,0.700332225913621,0.684114679463517,0.0162175464501045
828,"Distance",-1.63101374575,0.7573024055,1,FALSE,0.700332225913621,0.684114679463517,0.0162175464501045
829,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.744062999876953,0.691891226774948,0.0521717731020056
829,"Distance",-1.63101374575,0.806701031,1,FALSE,0.736630983142611,0.691866617448013,0.0447643656945983
830,"Youden",-1.63101374575,1.47895189,1,FALSE,0.736261843238587,0.675624461670973,0.0606373815676142
830,"Distance",-1.63101374575,1.47895189,1,FALSE,0.736261843238587,0.675624461670973,0.0606373815676142
831,"Youden",-0.3316151203,1.219072165,1,FALSE,0.774800049218654,0.688396702350191,0.0864033468684632
831,"Distance",-1.63101374575,2.058848797,1,FALSE,0.747188384397687,0.67525532176695,0.0719330626307371
832,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.658102620893319,0.696886920142734,-0.0387842992494156
832,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.63088470530331,0.692235757352036,-0.0613510520487265
833,"Youden",-1.01030927835,0.6112542955,1,FALSE,0.73562200073828,0.690513104466593,0.0451088962716869
833,"Distance",-1.4742268041,0.6112542955,1,FALSE,0.714777900824412,0.691891226774948,0.0228866740494647
834,"Youden",-1.4742268041,0.858247423,1,FALSE,0.714433370247324,0.691522086870924,0.0229112833763997
834,"Distance",-1.4742268041,0.858247423,1,FALSE,0.714433370247324,0.691522086870924,0.0229112833763997
835,"Youden",-0.69029209625,0.858247423,2,FALSE,0.76776178171527,0.696862310815799,0.0708994708994709
835,"Distance",-1.01030927835,1.47895189,1,FALSE,0.737369262950658,0.67390180878553,0.0634674541651286
836,"Youden",-0.69029209625,1.0622852235,2,FALSE,0.712390796111726,0.680989294942783,0.031401501168943
836,"Distance",-1.63101374575,2.058848797,1,FALSE,0.669988925802879,0.67525532176695,-0.00526639596407041
837,"Youden",-0.6967353952,0.1323024055,2,FALSE,0.68317952503999,0.666961978589886,0.0162175464501045
837,"Distance",-1.0060137457,2.7246563575,1,FALSE,0.657635043681555,0.657290513104467,0.00034453057708872
838,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.720142734096223,0.697231450719823,0.0229112833763997
838,"Distance",-1.57731958765,0.858247423,1,FALSE,0.691497477543989,0.684114679463517,0.00738279808047249
839,"Youden",-1.63101374575,1.47895189,1,FALSE,0.784225421434724,0.675624461670973,0.108600959763751
839,"Distance",-1.63101374575,1.47895189,1,FALSE,0.784225421434724,0.675624461670973,0.108600959763751
840,"Youden",-0.53350515465,-0.12757731955,2,FALSE,0.698363479758829,0.651827242524917,0.0465362372339116
840,"Distance",-1.4742268041,2.058848797,1,FALSE,0.643903039251876,0.674910791189861,-0.0310077519379846
841,"Youden",-1.63101374575,0.858247423,1,FALSE,0.690808416389812,0.691866617448013,-0.00105820105820109
841,"Distance",-1.63101374575,1.47895189,1,FALSE,0.690439276485788,0.675624461670973,0.0148148148148148
842,"Youden",-0.3316151203,0.858247423,1,FALSE,0.751175095361142,0.69651778023871,0.0546573151224313
842,"Distance",-1.63101374575,1.219072165,1,FALSE,0.731339977851606,0.683745539559493,0.0475944382921127
843,"Youden",-1.4742268041,2.058848797,1,FALSE,0.761314138058324,0.674910791189861,0.0864033468684632
843,"Distance",-1.4742268041,2.058848797,1,FALSE,0.761314138058324,0.674910791189861,0.0864033468684632
844,"Youden",-0.69029209625,0.609106529,2,FALSE,0.72895287313892,0.697231450719823,0.0317214224190968
844,"Distance",-0.69029209625,1.0622852235,2,FALSE,0.720462655346376,0.680989294942783,0.0394733604035928
845,"Youden",-0.6967353952,0.858247423,2,FALSE,0.773717238833518,0.696862310815799,0.0768549280177188
845,"Distance",-1.4656357388,0.858247423,1,FALSE,0.745121200935154,0.683770148886428,0.0613510520487265
846,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.684459210040605,0.692235757352036,-0.00777654731143107
846,"Distance",-1.63101374575,0.806701031,1,FALSE,0.684090070136582,0.691866617448013,-0.00777654731143107
847,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.681333825519872,0.697231450719823,-0.0158976251999509
847,"Distance",-1.68685567015,1.0107388315,1,FALSE,0.653033099544727,0.661178786760182,-0.00814568721545472
848,"Youden",-0.6387457045,0.07646048095,1,FALSE,0.706115417743325,0.651458102620893,0.0546573151224314
848,"Distance",-1.4742268041,2.058848797,1,FALSE,0.628030023378861,0.674910791189861,-0.0468807678110004
849,"Youden",-1.57731958765,0.1323024055,1,FALSE,0.694401378122308,0.654214347237603,0.0401870308847053
849,"Distance",-1.57731958765,0.858247423,1,FALSE,0.637922972806694,0.684114679463517,-0.0461917066568229
850,"Youden",-0.3316151203,-0.0824742268,1,FALSE,0.674738525901317,0.659234649932324,0.0155038759689922
850,"Distance",-1.4742268041,0.6112542955,1,FALSE,0.624190968377015,0.691891226774948,-0.0677002583979328
851,"Youden",-1.4742268041,0.1323024055,1,FALSE,0.707788851974898,0.66162175464501,0.046167097329888
851,"Distance",-1.4742268041,0.858247423,1,FALSE,0.698560354374308,0.691522086870924,0.00703826750338377
852,"Youden",-1.63101374575,1.1159793815,1,FALSE,0.686206472252984,0.675993601574997,0.010212870677987
852,"Distance",-1.63101374575,1.1159793815,1,FALSE,0.686206472252984,0.675993601574997,0.010212870677987
853,"Youden",-0.6387457045,0.609106529,1,FALSE,0.697945121200935,0.697231450719823,0.000713670481112261
853,"Distance",-1.4656357388,2.5206185565,1,FALSE,0.691842008121078,0.659037775316845,0.0328042328042328
854,"Youden",-1.0060137457,0.6112542955,1,FALSE,0.798400393749231,0.690513104466593,0.107887289282638
854,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.777900824412452,0.692235757352036,0.0856650670604159
855,"Youden",-1.6825601375,0.6112542955,1,FALSE,0.70739510274394,0.692235757352036,0.0151593453919034
855,"Distance",-1.6825601375,1.219072165,1,FALSE,0.707025962839916,0.683745539559493,0.0232804232804233
856,"Youden",-0.3316151203,0.858247423,1,FALSE,0.696173249661622,0.69651778023871,-0.00034453057708872
856,"Distance",-1.57731958765,0.858247423,1,FALSE,0.661203396087117,0.684114679463517,-0.0229112833763997
857,"Youden",-0.3316151203,0.806701031,1,FALSE,0.712390796111726,0.69651778023871,0.0158730158730159
857,"Distance",-1.01030927835,0.806701031,1,FALSE,0.698609573028178,0.690143964562569,0.00846560846560851
858,"Youden",-1.78135738835,0.858247423,1,FALSE,0.752873138919651,0.677051802633198,0.0758213362864526
858,"Distance",-2.3097079038,0.858247423,1,FALSE,0.745810262089332,0.648111234157746,0.0976990279315861
859,"Youden",-1.220790378,2.211340206,1,FALSE,0.79057462778393,0.666469792051187,0.124104835732743
859,"Distance",-1.63101374575,2.211340206,1,FALSE,0.7838562815307,0.67525532176695,0.10860095976375
860,"Youden",-1.4656357388,1.219072165,1,FALSE,0.729248185062139,0.675649070997908,0.0535991140642303
860,"Distance",-1.63101374575,1.219072165,1,FALSE,0.72218530823182,0.683745539559493,0.0384397686723268
861,"Youden",-0.2328178694,0.609106529,1,FALSE,0.66587916820475,0.681383044173742,-0.0155038759689923
861,"Distance",-1.63101374575,0.806701031,1,FALSE,0.654140519256798,0.691866617448013,-0.0377260981912145
862,"Youden",-1.63101374575,2.681701031,1,FALSE,0.743989171896149,0.65901316598991,0.0849760059062384
862,"Distance",-1.63101374575,2.681701031,1,FALSE,0.743989171896149,0.65901316598991,0.0849760059062384
863,"Youden",-0.6967353952,2.681701031,2,FALSE,0.703162298511136,0.664008859357697,0.0391534391534392
863,"Distance",-1.63101374575,2.681701031,1,FALSE,0.690759197735942,0.65901316598991,0.0317460317460317
864,"Youden",-0.69029209625,1.0622852235,2,FALSE,0.670727205610927,0.680989294942783,-0.0102620893318568
864,"Distance",-1.63101374575,1.0622852235,1,FALSE,0.620942537221607,0.675993601574997,-0.0550510643533899
865,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.737344653623723,0.692235757352036,0.0451088962716869
865,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.737344653623723,0.692235757352036,0.0451088962716869
866,"Youden",-1.05970790375,0.6112542955,1,FALSE,0.767023501907223,0.690513104466593,0.0765103974406299
866,"Distance",-1.63101374575,2.058848797,1,FALSE,0.752823920265781,0.67525532176695,0.077568598498831
867,"Youden",-0.69029209625,1.219072165,2,FALSE,0.735302079488126,0.68874123292728,0.0465608465608465
867,"Distance",-1.63101374575,2.681701031,1,FALSE,0.720757967269595,0.65901316598991,0.061744801279685
868,"Youden",-0.64518900345,2.058848797,1,FALSE,0.710175956687585,0.680251015134736,0.0299249415528485
868,"Distance",-0.64518900345,2.058848797,1,FALSE,0.710175956687585,0.680251015134736,0.0299249415528485
869,"Youden",-1.3711340206,2.058848797,1,FALSE,0.777851605758582,0.666814322628276,0.111037283130306
869,"Distance",-1.3711340206,2.058848797,1,FALSE,0.777851605758582,0.666814322628276,0.111037283130306
870,"Youden",-0.3316151203,0.858247423,1,FALSE,0.681358434846807,0.69651778023871,-0.0151593453919036
870,"Distance",-1.63101374575,0.858247423,1,FALSE,0.668955334071613,0.691866617448013,-0.0229112833763997
871,"Youden",-1.4742268041,2.058848797,1,FALSE,0.736261843238587,0.674910791189861,0.0613510520487265
871,"Distance",-1.4742268041,2.058848797,1,FALSE,0.736261843238587,0.674910791189861,0.0613510520487265
872,"Youden",-1.63101374575,0.858247423,1,FALSE,0.728509905254091,0.691866617448013,0.0366432878060785
872,"Distance",-1.63101374575,0.858247423,1,FALSE,0.728509905254091,0.691866617448013,0.0366432878060785
873,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.735695828719085,0.697231450719823,0.0384643779992617
873,"Distance",-1.4742268041,0.858247423,1,FALSE,0.715171650055371,0.691522086870924,0.0236495631844469
874,"Youden",-1.4742268041,0.858247423,1,FALSE,0.712981419958164,0.691522086870924,0.02145933308724
874,"Distance",-1.4742268041,0.858247423,1,FALSE,0.712981419958164,0.691522086870924,0.02145933308724
875,"Youden",-0.6387457045,-0.12757731955,2,FALSE,0.683548664944014,0.659579180509413,0.0239694844346007
875,"Distance",-1.63101374575,1.219072165,1,FALSE,0.653771379352775,0.683745539559493,-0.0299741602067183
876,"Youden",-1.220790378,0.6112542955,1,FALSE,0.737763012181617,0.683450227636274,0.0543127845453427
876,"Distance",-1.63101374575,2.681701031,1,FALSE,0.73025716746647,0.65901316598991,0.0712440014765595
877,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.738427464008859,0.692235757352036,0.0461917066568229
877,"Distance",-1.63101374575,0.806701031,1,FALSE,0.738058324104836,0.691866617448013,0.0461917066568229
878,"Youden",-0.3316151203,0.6112542955,1,FALSE,0.672892826381199,0.696886920142734,-0.0239940937615356
878,"Distance",-1.57731958765,0.858247423,1,FALSE,0.644247569828965,0.684114679463517,-0.0398671096345515
879,"Youden",-0.32946735395,2.058848797,1,FALSE,0.766309831426111,0.672154546573151,0.0941552848529593
879,"Distance",-1.4656357388,2.058848797,1,FALSE,0.761314138058324,0.667158853205365,0.0941552848529593
880,"Youden",-0.0738831615,0.6112542955,1,FALSE,0.705007998031254,0.681038513596653,0.0239694844346007
880,"Distance",-1.4742268041,2.5206185565,1,FALSE,0.69922480620155,0.666789713301341,0.0324350929002092
881,"Youden",-0.3316151203,0.858247423,1,FALSE,0.719773594192199,0.69651778023871,0.0232558139534884
881,"Distance",-1.4742268041,0.858247423,1,FALSE,0.707025962839916,0.691522086870924,0.0155038759689923
882,"Youden",-0.6967353952,0.6112542955,2,FALSE,0.72755014150363,0.697231450719823,0.030318690783807
882,"Distance",-1.56872852235,0.6112542955,1,FALSE,0.714457979574259,0.68448381936754,0.0299741602067183
883,"Youden",-1.01030927835,0.1323024055,1,FALSE,0.698683401008982,0.660243632336656,0.0384397686723268
883,"Distance",-1.63101374575,2.7246563575,1,FALSE,0.683720930232558,0.65901316598991,0.0247077642426479
884,"Youden",-0.69029209625,2.5206185565,2,FALSE,0.757819613633567,0.672129937246216,0.0856896763873508
884,"Distance",-1.63101374575,2.5206185565,1,FALSE,0.730946228620647,0.66713424387843,0.0638119847422174
885,"Youden",-1.4742268041,3.0382302405,1,FALSE,0.742930970837948,0.634674541651286,0.108256429186662
885,"Distance",-1.4742268041,3.0382302405,1,FALSE,0.742930970837948,0.634674541651286,0.108256429186662
886,"Youden",-1.01030927835,-0.90936426115,2,FALSE,0.699052540913006,0.637726098191215,0.0613264427217916
886,"Distance",-1.01030927835,0.858247423,1,FALSE,0.673212747631352,0.690143964562569,-0.0169312169312169
887,"Youden",-1.4742268041,0.6112542955,1,FALSE,0.784619170665682,0.691891226774948,0.0927279438907346
887,"Distance",-1.4742268041,0.858247423,1,FALSE,0.776128952873139,0.691522086870924,0.0846068660022148
888,"Youden",-1.63101374575,0.609106529,1,FALSE,0.731020056601452,0.692235757352036,0.0387842992494155
888,"Distance",-1.63101374575,0.609106529,1,FALSE,0.731020056601452,0.692235757352036,0.0387842992494155
889,"Youden",-0.69029209625,1.219072165,2,FALSE,0.703875968992248,0.68874123292728,0.0151347360649685
889,"Distance",-1.56872852235,1.219072165,1,FALSE,0.698191214470284,0.675993601574997,0.0221976128952873
890,"Youden",-1.63101374575,-0.80627147765,4,FALSE,0.678208440999139,0.639448751076658,0.0387596899224807
890,"Distance",-1.63101374575,0.858247423,1,FALSE,0.651999507813461,0.691866617448013,-0.0398671096345515
891,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.744062999876953,0.692235757352036,0.0518272425249169
891,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.744062999876953,0.692235757352036,0.0518272425249169
892,"Youden",-0.69029209625,2.681701031,2,FALSE,0.711283376399655,0.664008859357697,0.0472745170419588
892,"Distance",-1.63101374575,2.681701031,1,FALSE,0.669595176571921,0.65901316598991,0.0105820105820106
893,"Youden",-1.63101374575,0.606958763,1,FALSE,0.752528608342562,0.692235757352036,0.0602928509905254
893,"Distance",-1.63101374575,0.606958763,1,FALSE,0.752528608342562,0.692235757352036,0.0602928509905254
894,"Youden",-1.63101374575,0.6112542955,1,FALSE,0.760969607481235,0.692235757352036,0.068733850129199
894,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.760969607481235,0.692235757352036,0.068733850129199
895,"Youden",-1.63101374575,0.5597079035,1,FALSE,0.76099421680817,0.668979943398548,0.0920142734096222
895,"Distance",-1.63101374575,1.0622852235,1,FALSE,0.760625076904147,0.675993601574997,0.0846314753291498
896,"Youden",-0.69029209625,0.6112542955,2,FALSE,0.75046142488003,0.697231450719823,0.0532299741602067
896,"Distance",-1.63101374575,0.6112542955,1,FALSE,0.70739510274394,0.692235757352036,0.0151593453919034
897,"Youden",-1.63101374575,2.058848797,1,FALSE,0.706287683031869,0.67525532176695,0.0310323612649194
897,"Distance",-1.63101374575,2.058848797,1,FALSE,0.706287683031869,0.67525532176695,0.0310323612649194
898,"Youden",-0.6387457045,0.609106529,1,FALSE,0.760354374307863,0.697231450719823,0.0631229235880398
898,"Distance",-1.63101374575,1.219072165,1,FALSE,0.747212993724622,0.683745539559493,0.0634674541651286
899,"Youden",-0.64518900345,0.6112542955,1,FALSE,0.751864156515319,0.697231450719823,0.0546327057954964
899,"Distance",-1.57731958765,2.681701031,1,FALSE,0.728485295927156,0.651261228005414,0.0772240679217423
900,"Youden",-1.63101374575,1.219072165,1,FALSE,0.722923588039867,0.683745539559493,0.0391780484803741
900,"Distance",-1.63101374575,2.056701031,1,FALSE,0.714433370247324,0.67525532176695,0.0391780484803741
901,"Youden",-1.4656357388,3.24871134,1,FALSE,0.712636889381075,0.611049587793774,0.101587301587302
901,"Distance",-1.4656357388,3.24871134,1,FALSE,0.712636889381075,0.611049587793774,0.101587301587302
902,"Youden",-1.01030927835,0.130154639,1,FALSE,0.698338870431894,0.660243632336656,0.0380952380952381
902,"Distance",-1.6825601375,1.219072165,1,FALSE,0.666100652147164,0.683745539559493,-0.0176448874123293
903,"Youden",-1.63101374575,2.5206185565,1,FALSE,0.707321274763135,0.66713424387843,0.0401870308847053
903,"Distance",-1.63101374575,2.5206185565,1,FALSE,0.707321274763135,0.66713424387843,0.0401870308847053
904,"Youden",-1.4742268041,2.058848797,1,FALSE,0.698215823797219,0.674910791189861,0.0233050326073582
904,"Distance",-1.4742268041,2.058848797,1,FALSE,0.698215823797219,0.674910791189861,0.0233050326073582
905,"Youden",-0.6967353952,0.759450172,2,FALSE,0.790303925187646,0.689110372831303,0.101193552356343
905,"Distance",-1.21864261165,1.219072165,1,FALSE,0.760305155653993,0.674960009843731,0.0853451458102621
906,"Youden",-0.32946735395,0.606958763,1,FALSE,0.712440014765596,0.689134982158238,0.0233050326073582
906,"Distance",-1.63101374575,1.219072165,1,FALSE,0.661892457241294,0.683745539559493,-0.0218530823181986
907,"Youden",-0.64518900345,2.058848797,1,FALSE,0.751495016611296,0.680251015134736,0.0712440014765596
