"replicate","VUS"
860,0.590550018456995
861,0.5906238464378
862,0.558250276854928
863,0.56635905007998
864,0.700602928509905
865,0.687350805955457
866,0.638882736557155
867,0.677420942537222
868,0.632619662852221
869,0.612649194044543
870,0.688064476436569
871,0.577101021287068
872,0.666236003445306
873,0.647237603051557
874,0.687929125138427
875,0.659702227144088
876,0.634366925064599
877,0.687486157253599
878,0.67370493417005
879,0.752208687092408
880,0.674234034699151
881,0.631844469053771
882,0.699643164759444
883,0.699790820721053
884,0.771711578688323
885,0.716648209671465
886,0.708477913129076
887,0.638968869201427
888,0.663049095607235
889,0.594992001968746
890,0.744505967761782
891,0.730466346745417
892,0.693109388458226
893,0.57307739633321
894,0.611271071736188
895,0.672093023255814
896,0.665436200319921
897,0.692457241294451
898,0.724350929002092
899,0.653992863295189
900,0.639867109634552
901,0.700221483942414
902,0.651999507813461
903,0.565079365079365
904,0.797625199950781
905,0.553340716131414
906,0.656687584594561
907,0.66375046142488
908,0.595804109757598
909,0.665239325704442
910,0.600442967884828
911,0.632164390303925
912,0.684828349944629
913,0.584939091915836
914,0.584250030761659
915,0.633813215208564
916,0.647409868340101
917,0.647102251753415
918,0.653919035314384
919,0.731758336409499
920,0.661732496616218
921,0.619687461547927
922,0.633702473237357
923,0.665300849021779
924,0.649760059062385
925,0.647065337763012
926,0.711627906976744
927,0.642574135597391
928,0.589479512735327
929,0.490168573889504
930,0.627427094868955
931,0.694315245478036
932,0.629026701119724
933,0.530355604774209
934,0.677445551864157
935,0.619035314384152
936,0.633357942660268
937,0.613744309093146
938,0.584114679463517
939,0.681579918789221
940,0.628399163282884
941,0.694745908699397
942,0.734256183093392
943,0.679635781961363
944,0.638747385259013
945,0.715196259382306
946,0.621853082318199
947,0.753291497477544
948,0.734256183093392
949,0.574713916574382
950,0.721225544481358
951,0.560428202288667
952,0.550178417620278
953,0.631930601698043
954,0.692974037160084
955,0.703137689184201
956,0.57844222960502
957,0.629112833763997
958,0.539473360403593
959,0.580275624461671
960,0.652516303679094
961,0.763135228251507
962,0.671428571428571
963,0.669226036667897
964,0.60406053894426
965,0.648037406176941
966,0.669385997292974
967,0.55514950166113
968,0.688322874369386
969,0.608847053033099
970,0.689307247446782
971,0.608182601205857
972,0.682896517780239
